time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,location,latitude,longitude
2026-07-25 22:00:00,28.1,88,0.0,8.8,Rohini,28.7495,77.0565
2026-07-25 23:00:00,27.9,91,0.0,10.6,Rohini,28.7495,77.0565
2026-07-26 00:00:00,27.6,93,0.2,11.2,Rohini,28.7495,77.0565
2026-07-26 01:00:00,27.7,93,0.0,8.9,Rohini,28.7495,77.0565
2026-07-26 02:00:00,27.6,94,0.0,7.9,Rohini,28.7495,77.0565
2026-07-26 03:00:00,27.6,94,0.0,7.3,Rohini,28.7495,77.0565
2026-07-26 04:00:00,27.4,95,0.0,6.3,Rohini,28.7495,77.0565
2026-07-26 05:00:00,28.2,94,0.1,4.6,Rohini,28.7495,77.0565
2026-07-26 06:00:00,27.4,95,0.7,6.3,Rohini,28.7495,77.0565
2026-07-26 07:00:00,28.5,92,0.3,1.8,Rohini,28.7495,77.0565
2026-07-26 08:00:00,29.7,85,0.1,2.8,Rohini,28.7495,77.0565
2026-07-26 09:00:00,31.0,76,0.0,3.5,Rohini,28.7495,77.0565
2026-07-26 10:00:00,32.0,70,0.1,4.0,Rohini,28.7495,77.0565
2026-07-26 11:00:00,32.7,61,0.1,4.3,Rohini,28.7495,77.0565
2026-07-26 12:00:00,33.7,57,0.1,4.1,Rohini,28.7495,77.0565
2026-07-26 13:00:00,34.1,55,0.2,4.5,Rohini,28.7495,77.0565
2026-07-26 14:00:00,34.5,54,0.2,3.7,Rohini,28.7495,77.0565
2026-07-26 15:00:00,34.6,54,0.1,3.1,Rohini,28.7495,77.0565
2026-07-26 16:00:00,34.3,55,0.1,2.0,Rohini,28.7495,77.0565
2026-07-26 17:00:00,32.3,71,0.0,6.9,Rohini,28.7495,77.0565
2026-07-26 18:00:00,31.9,76,0.0,4.5,Rohini,28.7495,77.0565
2026-07-26 19:00:00,31.3,80,0.0,2.7,Rohini,28.7495,77.0565
2026-07-26 20:00:00,31.4,79,0.0,2.2,Rohini,28.7495,77.0565
2026-07-26 21:00:00,31.3,80,0.0,1.7,Rohini,28.7495,77.0565
2026-07-26 22:00:00,31.1,81,0.0,1.5,Rohini,28.7495,77.0565
2026-07-26 23:00:00,31.1,83,0.0,2.1,Rohini,28.7495,77.0565
2026-07-27 00:00:00,30.7,84,0.0,3.1,Rohini,28.7495,77.0565
2026-07-27 01:00:00,30.2,87,0.0,2.4,Rohini,28.7495,77.0565
2026-07-27 02:00:00,29.9,87,0.0,1.9,Rohini,28.7495,77.0565
2026-07-27 03:00:00,29.7,86,0.0,1.5,Rohini,28.7495,77.0565
2026-07-27 04:00:00,29.4,86,0.0,1.9,Rohini,28.7495,77.0565
2026-07-27 05:00:00,29.0,93,0.0,1.9,Rohini,28.7495,77.0565
2026-07-27 06:00:00,29.1,93,0.0,1.5,Rohini,28.7495,77.0565
2026-07-27 07:00:00,30.4,85,0.0,1.3,Rohini,28.7495,77.0565
2026-07-27 08:00:00,31.8,75,0.0,1.2,Rohini,28.7495,77.0565
2026-07-27 09:00:00,33.1,64,0.0,2.8,Rohini,28.7495,77.0565
2026-07-27 10:00:00,33.7,62,0.1,3.2,Rohini,28.7495,77.0565
2026-07-27 11:00:00,34.8,52,0.2,2.9,Rohini,28.7495,77.0565
2026-07-27 12:00:00,35.4,50,0.0,4.6,Rohini,28.7495,77.0565
2026-07-27 13:00:00,35.1,54,1.8,5.6,Rohini,28.7495,77.0565
2026-07-27 14:00:00,34.9,52,1.3,6.9,Rohini,28.7495,77.0565
2026-07-27 15:00:00,34.3,55,0.4,5.4,Rohini,28.7495,77.0565
2026-07-27 16:00:00,34.3,56,0.3,5.2,Rohini,28.7495,77.0565
2026-07-27 17:00:00,32.6,64,0.0,4.7,Rohini,28.7495,77.0565
2026-07-27 18:00:00,32.1,69,0.0,3.0,Rohini,28.7495,77.0565
2026-07-27 19:00:00,31.6,73,0.0,3.5,Rohini,28.7495,77.0565
2026-07-27 20:00:00,31.4,75,0.0,3.7,Rohini,28.7495,77.0565
2026-07-27 21:00:00,31.0,77,0.0,7.5,Rohini,28.7495,77.0565
2026-07-27 22:00:00,30.1,81,0.0,11.9,Rohini,28.7495,77.0565
2026-07-27 23:00:00,30.3,86,0.0,10.5,Rohini,28.7495,77.0565
2026-07-28 00:00:00,29.4,86,0.3,16.4,Rohini,28.7495,77.0565
2026-07-28 01:00:00,28.3,87,0.1,10.6,Rohini,28.7495,77.0565
2026-07-28 02:00:00,27.7,90,0.2,10.3,Rohini,28.7495,77.0565
2026-07-28 03:00:00,27.4,93,0.2,9.7,Rohini,28.7495,77.0565
2026-07-28 04:00:00,27.0,93,0.1,9.5,Rohini,28.7495,77.0565
2026-07-28 05:00:00,28.6,93,0.1,8.7,Rohini,28.7495,77.0565
2026-07-28 06:00:00,28.8,92,0.0,7.4,Rohini,28.7495,77.0565
2026-07-28 07:00:00,29.3,88,0.0,10.5,Rohini,28.7495,77.0565
2026-07-28 08:00:00,29.7,81,0.1,9.1,Rohini,28.7495,77.0565
2026-07-28 09:00:00,28.8,87,1.4,5.6,Rohini,28.7495,77.0565
2026-07-28 10:00:00,28.3,89,1.9,15.8,Rohini,28.7495,77.0565
2026-07-28 11:00:00,27.7,95,0.7,13.8,Rohini,28.7495,77.0565
2026-07-28 12:00:00,27.4,94,4.6,10.3,Rohini,28.7495,77.0565
2026-07-28 13:00:00,27.5,94,2.7,8.3,Rohini,28.7495,77.0565
2026-07-28 14:00:00,27.5,92,2.1,4.4,Rohini,28.7495,77.0565
2026-07-28 15:00:00,27.8,89,0.6,6.0,Rohini,28.7495,77.0565
2026-07-28 16:00:00,27.6,87,0.1,4.7,Rohini,28.7495,77.0565
2026-07-28 17:00:00,30.7,74,0.0,2.9,Rohini,28.7495,77.0565
2026-07-28 18:00:00,30.1,79,0.1,3.0,Rohini,28.7495,77.0565
2026-07-28 19:00:00,29.4,86,0.0,2.2,Rohini,28.7495,77.0565
2026-07-28 20:00:00,29.0,89,0.0,2.7,Rohini,28.7495,77.0565
2026-07-28 21:00:00,28.7,89,0.0,3.8,Rohini,28.7495,77.0565
2026-07-28 22:00:00,28.3,88,0.0,6.8,Rohini,28.7495,77.0565
2026-07-28 23:00:00,28.1,89,0.2,3.3,Rohini,28.7495,77.0565
2026-07-29 00:00:00,28.0,91,0.3,1.8,Rohini,28.7495,77.0565
2026-07-29 01:00:00,27.5,95,0.3,3.6,Rohini,28.7495,77.0565
2026-07-29 02:00:00,27.0,97,0.5,6.7,Rohini,28.7495,77.0565
2026-07-29 03:00:00,26.7,97,0.2,5.8,Rohini,28.7495,77.0565
2026-07-29 04:00:00,26.7,97,0.0,3.5,Rohini,28.7495,77.0565
2026-07-29 05:00:00,26.8,97,0.0,2.2,Rohini,28.7495,77.0565
2026-07-29 06:00:00,26.7,98,0.3,3.6,Rohini,28.7495,77.0565
2026-07-29 07:00:00,26.6,96,0.9,5.9,Rohini,28.7495,77.0565
2026-07-29 08:00:00,26.8,95,1.1,4.2,Rohini,28.7495,77.0565
2026-07-29 09:00:00,28.4,85,0.5,2.5,Rohini,28.7495,77.0565
2026-07-29 10:00:00,30.0,78,0.2,4.2,Rohini,28.7495,77.0565
2026-07-29 11:00:00,31.1,76,0.0,1.8,Rohini,28.7495,77.0565
2026-07-29 12:00:00,32.4,69,0.0,0.8,Rohini,28.7495,77.0565
2026-07-29 13:00:00,32.5,68,0.0,0.3,Rohini,28.7495,77.0565
2026-07-29 14:00:00,32.8,68,0.0,1.3,Rohini,28.7495,77.0565
2026-07-29 15:00:00,33.0,68,0.2,3.8,Rohini,28.7495,77.0565
2026-07-29 16:00:00,32.3,71,0.1,0.5,Rohini,28.7495,77.0565
2026-07-29 17:00:00,33.4,65,0.3,1.8,Rohini,28.7495,77.0565
2026-07-29 18:00:00,32.6,72,0.0,2.0,Rohini,28.7495,77.0565
2026-07-29 19:00:00,31.3,78,0.0,4.2,Rohini,28.7495,77.0565
2026-07-29 20:00:00,30.7,81,0.0,5.0,Rohini,28.7495,77.0565
2026-07-29 21:00:00,30.3,84,0.0,5.4,Rohini,28.7495,77.0565
2026-07-29 22:00:00,29.8,86,0.0,4.1,Rohini,28.7495,77.0565
2026-07-29 23:00:00,30.2,87,0.0,6.2,Rohini,28.7495,77.0565
2026-07-30 00:00:00,29.5,89,0.0,4.0,Rohini,28.7495,77.0565
2026-07-30 01:00:00,26.2,97,3.9,10.0,Rohini,28.7495,77.0565
2026-07-30 02:00:00,26.3,98,1.2,6.9,Rohini,28.7495,77.0565
2026-07-30 03:00:00,26.4,97,0.2,3.6,Rohini,28.7495,77.0565
2026-07-30 04:00:00,26.4,98,0.0,4.0,Rohini,28.7495,77.0565
2026-07-30 05:00:00,28.7,95,0.0,4.1,Rohini,28.7495,77.0565
2026-07-30 06:00:00,28.6,93,0.1,7.2,Rohini,28.7495,77.0565
2026-07-30 07:00:00,29.9,88,0.0,5.8,Rohini,28.7495,77.0565
2026-07-30 08:00:00,29.0,88,1.9,5.0,Rohini,28.7495,77.0565
2026-07-30 09:00:00,30.9,77,0.3,7.3,Rohini,28.7495,77.0565
2026-07-30 10:00:00,32.3,67,0.1,8.0,Rohini,28.7495,77.0565
2026-07-30 11:00:00,32.1,70,0.0,4.8,Rohini,28.7495,77.0565
2026-07-30 12:00:00,33.2,63,0.2,5.4,Rohini,28.7495,77.0565
2026-07-30 13:00:00,33.2,61,0.1,7.6,Rohini,28.7495,77.0565
2026-07-30 14:00:00,32.9,63,0.4,4.6,Rohini,28.7495,77.0565
2026-07-30 15:00:00,33.4,61,0.1,2.6,Rohini,28.7495,77.0565
2026-07-30 16:00:00,33.4,61,0.1,4.1,Rohini,28.7495,77.0565
2026-07-30 17:00:00,30.7,72,0.0,13.3,Rohini,28.7495,77.0565
2026-07-30 18:00:00,29.8,80,0.4,14.6,Rohini,28.7495,77.0565
2026-07-30 19:00:00,28.9,84,0.0,8.1,Rohini,28.7495,77.0565
2026-07-30 20:00:00,28.7,87,0.0,9.0,Rohini,28.7495,77.0565
2026-07-30 21:00:00,28.6,88,0.0,9.7,Rohini,28.7495,77.0565
2026-07-30 22:00:00,28.5,87,0.0,10.1,Rohini,28.7495,77.0565
2026-07-30 23:00:00,29.3,88,0.0,11.8,Rohini,28.7495,77.0565
2026-07-31 00:00:00,29.0,88,0.0,11.0,Rohini,28.7495,77.0565
2026-07-31 01:00:00,28.8,88,0.0,10.7,Rohini,28.7495,77.0565
2026-07-31 02:00:00,28.7,87,0.0,10.7,Rohini,28.7495,77.0565
2026-07-31 03:00:00,28.5,86,0.0,9.8,Rohini,28.7495,77.0565
2026-07-31 04:00:00,28.3,86,0.0,11.2,Rohini,28.7495,77.0565
2026-07-31 05:00:00,28.5,83,0.0,11.6,Rohini,28.7495,77.0565
2026-07-31 06:00:00,28.4,83,0.0,11.4,Rohini,28.7495,77.0565
2026-07-31 07:00:00,28.9,81,0.0,10.8,Rohini,28.7495,77.0565
2026-07-31 08:00:00,29.4,77,0.1,13.9,Rohini,28.7495,77.0565
2026-07-31 09:00:00,29.7,76,0.1,14.2,Rohini,28.7495,77.0565
2026-07-31 10:00:00,29.9,75,0.2,14.1,Rohini,28.7495,77.0565
2026-07-31 11:00:00,30.4,73,0.2,12.7,Rohini,28.7495,77.0565
2026-07-31 12:00:00,31.2,69,0.0,12.4,Rohini,28.7495,77.0565
2026-07-31 13:00:00,32.1,65,0.0,13.7,Rohini,28.7495,77.0565
2026-07-31 14:00:00,32.5,65,0.0,10.7,Rohini,28.7495,77.0565
2026-07-31 15:00:00,32.6,64,0.1,10.3,Rohini,28.7495,77.0565
2026-07-31 16:00:00,32.4,64,0.1,9.9,Rohini,28.7495,77.0565
2026-07-31 17:00:00,31.3,72,0.6,10.1,Rohini,28.7495,77.0565
2026-07-31 18:00:00,30.9,75,0.0,7.0,Rohini,28.7495,77.0565
2026-07-31 19:00:00,30.1,79,0.0,8.1,Rohini,28.7495,77.0565
2026-07-31 20:00:00,29.9,81,0.0,8.4,Rohini,28.7495,77.0565
2026-07-31 21:00:00,29.7,82,0.0,10.5,Rohini,28.7495,77.0565
2026-07-31 22:00:00,29.5,83,0.0,10.9,Rohini,28.7495,77.0565
2026-07-31 23:00:00,28.6,83,0.0,11.0,Rohini,28.7495,77.0565
2026-08-01 00:00:00,28.5,86,0.0,10.1,Rohini,28.7495,77.0565
2026-08-01 01:00:00,27.5,91,0.6,11.3,Rohini,28.7495,77.0565
2026-08-01 02:00:00,27.5,91,0.2,10.9,Rohini,28.7495,77.0565
2026-08-01 03:00:00,27.6,89,0.0,11.2,Rohini,28.7495,77.0565
2026-08-01 04:00:00,27.5,88,0.0,10.3,Rohini,28.7495,77.0565
2026-08-01 05:00:00,27.5,91,0.0,10.4,Rohini,28.7495,77.0565
2026-08-01 06:00:00,27.5,90,0.0,11.1,Rohini,28.7495,77.0565
2026-08-01 07:00:00,27.6,86,0.1,12.7,Rohini,28.7495,77.0565
2026-08-01 08:00:00,28.4,81,0.0,14.5,Rohini,28.7495,77.0565
2026-08-01 09:00:00,29.7,77,0.0,12.5,Rohini,28.7495,77.0565
2026-08-01 10:00:00,30.8,70,0.1,11.4,Rohini,28.7495,77.0565
2026-08-01 11:00:00,31.9,65,0.2,11.8,Rohini,28.7495,77.0565
2026-08-01 12:00:00,32.7,62,0.1,11.5,Rohini,28.7495,77.0565
2026-08-01 13:00:00,33.2,64,0.0,11.7,Rohini,28.7495,77.0565
2026-08-01 14:00:00,30.7,74,0.9,13.1,Rohini,28.7495,77.0565
2026-08-01 15:00:00,30.5,79,0.2,8.9,Rohini,28.7495,77.0565
2026-08-01 16:00:00,31.1,76,0.0,8.5,Rohini,28.7495,77.0565
2026-08-01 17:00:00,31.1,75,0.0,10.6,Rohini,28.7495,77.0565
2026-08-01 18:00:00,30.4,79,0.0,7.1,Rohini,28.7495,77.0565
2026-08-01 19:00:00,29.9,83,0.0,5.3,Rohini,28.7495,77.0565
2026-08-01 20:00:00,29.7,84,0.0,7.2,Rohini,28.7495,77.0565
2026-08-01 21:00:00,29.6,85,0.0,8.5,Rohini,28.7495,77.0565
2026-08-01 22:00:00,29.3,85,0.0,10.5,Rohini,28.7495,77.0565
2026-08-01 23:00:00,27.6,88,0.0,13.0,Rohini,28.7495,77.0565
2026-08-02 00:00:00,27.3,87,0.2,10.9,Rohini,28.7495,77.0565
2026-08-02 01:00:00,27.2,89,0.1,8.1,Rohini,28.7495,77.0565
2026-08-02 02:00:00,27.2,90,0.1,6.1,Rohini,28.7495,77.0565
2026-08-02 03:00:00,27.0,92,0.0,6.5,Rohini,28.7495,77.0565
2026-08-02 04:00:00,27.0,93,0.0,6.5,Rohini,28.7495,77.0565
2026-08-02 05:00:00,27.6,95,0.0,6.5,Rohini,28.7495,77.0565
2026-08-02 06:00:00,27.3,95,0.1,13.2,Rohini,28.7495,77.0565
2026-08-02 07:00:00,27.5,92,0.0,9.9,Rohini,28.7495,77.0565
2026-08-02 08:00:00,28.9,84,0.0,9.5,Rohini,28.7495,77.0565
2026-08-02 09:00:00,30.5,77,0.0,9.0,Rohini,28.7495,77.0565
2026-08-02 10:00:00,32.0,69,0.1,8.7,Rohini,28.7495,77.0565
2026-08-02 11:00:00,33.8,56,0.1,7.7,Rohini,28.7495,77.0565
2026-08-02 12:00:00,34.0,57,0.2,8.6,Rohini,28.7495,77.0565
2026-08-02 13:00:00,33.6,58,0.5,10.7,Rohini,28.7495,77.0565
2026-08-02 14:00:00,33.0,64,0.9,9.2,Rohini,28.7495,77.0565
2026-08-02 15:00:00,33.2,62,0.2,8.2,Rohini,28.7495,77.0565
2026-08-02 16:00:00,33.3,62,0.1,8.1,Rohini,28.7495,77.0565
2026-08-02 17:00:00,30.1,80,0.1,10.5,Rohini,28.7495,77.0565
2026-08-02 18:00:00,29.0,85,0.1,10.3,Rohini,28.7495,77.0565
2026-08-02 19:00:00,26.9,95,4.4,7.9,Rohini,28.7495,77.0565
2026-08-02 20:00:00,27.3,95,0.9,6.9,Rohini,28.7495,77.0565
2026-08-02 21:00:00,27.6,95,0.2,7.2,Rohini,28.7495,77.0565
2026-08-02 22:00:00,27.6,96,0.0,7.9,Rohini,28.7495,77.0565
2026-08-02 23:00:00,28.9,93,0.0,5.6,Rohini,28.7495,77.0565
2026-08-03 00:00:00,28.6,94,0.0,7.0,Rohini,28.7495,77.0565
2026-08-03 01:00:00,28.4,95,0.0,6.7,Rohini,28.7495,77.0565
2026-08-03 02:00:00,28.1,95,0.0,8.8,Rohini,28.7495,77.0565
2026-08-03 03:00:00,27.8,94,0.0,7.0,Rohini,28.7495,77.0565
2026-08-03 04:00:00,27.5,94,0.0,7.5,Rohini,28.7495,77.0565
2026-08-03 05:00:00,27.2,94,0.0,7.1,Rohini,28.7495,77.0565
2026-08-03 06:00:00,25.7,98,2.6,7.2,Rohini,28.7495,77.0565
2026-08-03 07:00:00,26.1,97,1.4,3.7,Rohini,28.7495,77.0565
2026-08-03 08:00:00,27.3,93,0.9,3.8,Rohini,28.7495,77.0565
2026-08-03 09:00:00,28.9,88,0.4,4.5,Rohini,28.7495,77.0565
2026-08-03 10:00:00,30.2,83,0.2,5.0,Rohini,28.7495,77.0565
2026-08-03 11:00:00,32.1,71,0.2,6.5,Rohini,28.7495,77.0565
2026-08-03 12:00:00,33.1,66,0.1,7.8,Rohini,28.7495,77.0565
2026-08-03 13:00:00,33.4,66,0.0,7.7,Rohini,28.7495,77.0565
2026-08-03 14:00:00,33.5,65,0.0,7.3,Rohini,28.7495,77.0565
2026-08-03 15:00:00,29.0,85,4.6,3.8,Rohini,28.7495,77.0565
2026-08-03 16:00:00,29.7,83,0.6,1.9,Rohini,28.7495,77.0565
2026-08-03 17:00:00,32.9,69,0.1,8.7,Rohini,28.7495,77.0565
2026-08-03 18:00:00,27.8,92,7.4,10.3,Rohini,28.7495,77.0565
2026-08-03 19:00:00,27.6,96,3.3,4.1,Rohini,28.7495,77.0565
2026-08-03 20:00:00,27.7,93,1.2,5.2,Rohini,28.7495,77.0565
2026-08-03 21:00:00,27.1,94,5.4,2.8,Rohini,28.7495,77.0565
2026-08-03 22:00:00,26.9,96,1.8,5.0,Rohini,28.7495,77.0565
2026-08-03 23:00:00,26.7,96,0.6,7.8,Rohini,28.7495,77.0565
2026-08-04 00:00:00,26.8,96,0.9,6.6,Rohini,28.7495,77.0565
2026-08-04 01:00:00,26.9,97,0.4,7.5,Rohini,28.7495,77.0565
2026-08-04 02:00:00,26.9,97,0.2,5.6,Rohini,28.7495,77.0565
2026-08-04 03:00:00,26.9,97,0.1,4.8,Rohini,28.7495,77.0565
2026-08-04 04:00:00,26.9,97,0.1,4.8,Rohini,28.7495,77.0565
2026-08-04 05:00:00,26.6,96,0.0,4.5,Rohini,28.7495,77.0565
2026-08-04 06:00:00,26.4,97,2.4,8.5,Rohini,28.7495,77.0565
2026-08-04 07:00:00,26.7,95,2.2,4.5,Rohini,28.7495,77.0565
2026-08-04 08:00:00,27.1,95,1.1,5.8,Rohini,28.7495,77.0565
2026-08-04 09:00:00,28.1,88,0.7,4.6,Rohini,28.7495,77.0565
2026-08-04 10:00:00,28.7,86,0.8,4.3,Rohini,28.7495,77.0565
2026-08-04 11:00:00,27.1,94,3.4,1.0,Rohini,28.7495,77.0565
2026-08-04 12:00:00,27.5,93,1.6,8.0,Rohini,28.7495,77.0565
2026-08-04 13:00:00,27.5,93,1.0,7.0,Rohini,28.7495,77.0565
2026-08-04 14:00:00,27.9,91,0.5,6.3,Rohini,28.7495,77.0565
2026-08-04 15:00:00,29.0,85,0.3,4.8,Rohini,28.7495,77.0565
2026-08-04 16:00:00,29.8,80,0.1,3.6,Rohini,28.7495,77.0565
2026-08-04 17:00:00,27.7,94,0.0,4.2,Rohini,28.7495,77.0565
2026-08-04 18:00:00,27.6,95,1.3,2.7,Rohini,28.7495,77.0565
2026-08-04 19:00:00,27.4,96,0.5,0.7,Rohini,28.7495,77.0565
2026-08-04 20:00:00,27.4,96,0.2,0.6,Rohini,28.7495,77.0565
2026-08-04 21:00:00,27.4,97,0.1,0.5,Rohini,28.7495,77.0565
2026-08-04 22:00:00,27.3,97,0.0,0.8,Rohini,28.7495,77.0565
2026-08-04 23:00:00,27.8,95,0.0,1.5,Rohini,28.7495,77.0565
2026-08-05 00:00:00,27.3,98,0.0,1.7,Rohini,28.7495,77.0565
2026-08-05 01:00:00,27.3,98,0.0,1.3,Rohini,28.7495,77.0565
2026-08-05 02:00:00,27.2,98,0.0,1.2,Rohini,28.7495,77.0565
2026-08-05 03:00:00,27.0,95,0.0,1.5,Rohini,28.7495,77.0565
2026-08-05 04:00:00,26.7,96,0.3,1.6,Rohini,28.7495,77.0565
2026-08-05 05:00:00,26.2,96,0.1,2.3,Rohini,28.7495,77.0565
2026-08-05 06:00:00,26.6,95,0.2,0.8,Rohini,28.7495,77.0565
2026-08-05 07:00:00,27.2,92,0.0,0.5,Rohini,28.7495,77.0565
2026-08-05 08:00:00,28.6,85,0.0,1.7,Rohini,28.7495,77.0565
2026-08-05 09:00:00,30.4,74,0.0,4.4,Rohini,28.7495,77.0565
2026-08-05 10:00:00,31.6,66,0.0,5.7,Rohini,28.7495,77.0565
2026-08-05 11:00:00,32.5,64,0.1,5.2,Rohini,28.7495,77.0565
2026-08-05 12:00:00,31.8,65,0.0,5.8,Rohini,28.7495,77.0565
2026-08-05 13:00:00,32.4,63,0.0,6.1,Rohini,28.7495,77.0565
2026-08-05 14:00:00,32.9,60,0.0,6.9,Rohini,28.7495,77.0565
2026-08-05 15:00:00,33.5,59,0.0,6.4,Rohini,28.7495,77.0565
2026-08-05 16:00:00,33.3,60,0.0,5.6,Rohini,28.7495,77.0565
2026-08-05 17:00:00,30.8,78,0.2,6.6,Rohini,28.7495,77.0565
2026-08-05 18:00:00,29.1,86,0.2,7.2,Rohini,28.7495,77.0565
2026-08-05 19:00:00,28.6,89,0.0,7.2,Rohini,28.7495,77.0565
2026-08-05 20:00:00,28.5,89,0.0,6.7,Rohini,28.7495,77.0565
2026-08-05 21:00:00,28.3,90,0.0,6.3,Rohini,28.7495,77.0565
2026-08-05 22:00:00,28.2,91,0.0,4.9,Rohini,28.7495,77.0565
2026-08-05 23:00:00,27.8,97,0.0,4.8,Rohini,28.7495,77.0565
2026-08-06 00:00:00,27.8,96,1.7,8.0,Rohini,28.7495,77.0565
2026-08-06 01:00:00,27.2,95,1.8,7.0,Rohini,28.7495,77.0565
2026-08-06 02:00:00,27.0,96,0.5,4.4,Rohini,28.7495,77.0565
2026-08-06 03:00:00,26.7,97,0.0,5.6,Rohini,28.7495,77.0565
2026-08-06 04:00:00,26.5,95,0.0,8.5,Rohini,28.7495,77.0565
2026-08-06 05:00:00,27.3,94,0.0,5.5,Rohini,28.7495,77.0565
2026-08-06 06:00:00,27.3,94,0.7,4.1,Rohini,28.7495,77.0565
2026-08-06 07:00:00,27.9,90,0.1,5.1,Rohini,28.7495,77.0565
2026-08-06 08:00:00,28.5,82,0.1,6.8,Rohini,28.7495,77.0565
2026-08-06 09:00:00,27.7,88,1.9,5.9,Rohini,28.7495,77.0565
2026-08-06 10:00:00,27.3,89,2.2,6.3,Rohini,28.7495,77.0565
2026-08-06 11:00:00,27.4,83,1.6,5.1,Rohini,28.7495,77.0565
2026-08-06 12:00:00,27.1,86,1.3,1.6,Rohini,28.7495,77.0565
2026-08-06 13:00:00,27.2,87,1.0,1.3,Rohini,28.7495,77.0565
2026-08-06 14:00:00,27.3,87,0.3,4.0,Rohini,28.7495,77.0565
2026-08-06 15:00:00,27.3,86,0.0,4.2,Rohini,28.7495,77.0565
2026-08-06 16:00:00,27.3,84,0.1,4.7,Rohini,28.7495,77.0565
2026-08-06 17:00:00,28.2,82,0.0,7.8,Rohini,28.7495,77.0565
2026-08-06 18:00:00,27.6,90,0.5,6.9,Rohini,28.7495,77.0565
2026-08-06 19:00:00,27.2,94,0.4,5.8,Rohini,28.7495,77.0565
2026-08-06 20:00:00,26.9,95,0.0,6.6,Rohini,28.7495,77.0565
2026-08-06 21:00:00,26.9,95,0.0,6.4,Rohini,28.7495,77.0565
2026-08-06 22:00:00,26.8,95,0.0,3.4,Rohini,28.7495,77.0565
2026-08-06 23:00:00,27.0,93,0.0,8.4,Rohini,28.7495,77.0565
2026-08-07 00:00:00,26.2,95,0.5,8.8,Rohini,28.7495,77.0565
2026-08-07 01:00:00,26.0,96,1.1,5.4,Rohini,28.7495,77.0565
2026-08-07 02:00:00,26.0,97,0.6,5.1,Rohini,28.7495,77.0565
2026-08-07 03:00:00,26.0,97,0.0,4.2,Rohini,28.7495,77.0565
2026-08-07 04:00:00,25.8,98,0.0,5.6,Rohini,28.7495,77.0565
2026-08-07 05:00:00,26.8,96,1.0,6.0,Rohini,28.7495,77.0565
2026-08-07 06:00:00,26.7,97,1.1,6.7,Rohini,28.7495,77.0565
2026-08-07 07:00:00,26.3,95,2.0,5.4,Rohini,28.7495,77.0565
2026-08-07 08:00:00,26.9,95,3.9,7.8,Rohini,28.7495,77.0565
2026-08-07 09:00:00,27.0,94,3.4,8.4,Rohini,28.7495,77.0565
2026-08-07 10:00:00,27.7,92,1.4,8.1,Rohini,28.7495,77.0565
2026-08-07 11:00:00,28.5,83,7.1,11.5,Rohini,28.7495,77.0565
2026-08-07 12:00:00,26.8,91,9.5,14.8,Rohini,28.7495,77.0565
2026-08-07 13:00:00,26.7,95,6.5,12.3,Rohini,28.7495,77.0565
2026-08-07 14:00:00,27.2,95,1.1,14.1,Rohini,28.7495,77.0565
2026-08-07 15:00:00,27.4,92,0.5,13.3,Rohini,28.7495,77.0565
2026-08-07 16:00:00,27.5,89,1.3,14.1,Rohini,28.7495,77.0565
2026-08-07 17:00:00,26.9,94,2.0,10.2,Rohini,28.7495,77.0565
2026-08-07 18:00:00,26.8,94,0.9,10.2,Rohini,28.7495,77.0565
2026-08-07 19:00:00,26.2,95,0.6,8.1,Rohini,28.7495,77.0565
2026-08-07 20:00:00,26.3,95,1.4,8.9,Rohini,28.7495,77.0565
2026-08-07 21:00:00,26.0,96,1.8,12.1,Rohini,28.7495,77.0565
2026-08-07 22:00:00,25.9,97,5.2,10.6,Rohini,28.7495,77.0565
2026-08-07 23:00:00,26.3,97,6.3,7.2,Rohini,28.7495,77.0565
2026-08-08 00:00:00,26.1,97,5.5,8.0,Rohini,28.7495,77.0565
2026-08-08 01:00:00,25.8,96,1.5,10.7,Rohini,28.7495,77.0565
2026-08-08 02:00:00,25.5,96,0.5,9.9,Rohini,28.7495,77.0565
2026-08-08 03:00:00,25.1,97,8.5,8.1,Rohini,28.7495,77.0565
2026-08-08 04:00:00,24.8,98,9.6,7.1,Rohini,28.7495,77.0565
2026-08-08 05:00:00,26.1,95,2.1,5.4,Rohini,28.7495,77.0565
2026-08-08 06:00:00,25.5,96,5.1,7.6,Rohini,28.7495,77.0565
2026-08-08 07:00:00,25.8,96,0.8,9.4,Rohini,28.7495,77.0565
2026-08-08 08:00:00,27.4,92,0.3,7.3,Rohini,28.7495,77.0565
2026-08-08 09:00:00,29.4,84,0.1,8.3,Rohini,28.7495,77.0565
2026-08-08 10:00:00,30.9,78,0.1,13.1,Rohini,28.7495,77.0565
2026-08-08 11:00:00,31.0,77,0.1,10.5,Rohini,28.7495,77.0565
2026-08-08 12:00:00,30.5,77,1.2,9.0,Rohini,28.7495,77.0565
2026-08-08 13:00:00,32.2,70,0.0,10.9,Rohini,28.7495,77.0565
2026-08-08 14:00:00,29.9,79,1.3,9.0,Rohini,28.7495,77.0565
2026-08-08 15:00:00,32.0,69,0.0,5.0,Rohini,28.7495,77.0565
2026-08-08 16:00:00,32.0,69,0.1,6.8,Rohini,28.7495,77.0565
2026-08-08 17:00:00,30.7,80,0.2,5.1,Rohini,28.7495,77.0565
